Gene,Entrez,Fold change
SIRT3,23410,-0.2523971
SIRT4,23409,-0.7367197
SIRT5,23408,0.2528859
SIRT6,51548,0.0792606
SIRT7,51547,0.2534002
SIT1,27240,-0.2617825
SIVA1,10572,0.3387951
SIX1,6495,0.3085287
SIX2,10736,-0.5733957
SIX3,6496,0.1938412
SIX5,147912,0.3097514
SIX6,4990,0.1160261
SKA1,220134,0.1458925
SKAP1,8631,-0.0353279
SKAP2,8935,-0.6018795
SKI,6497,0.2150938
SKIL,6498,-0.6017303
SKIV2L,6499,0.2703316
SKIV2L2,23517,-0.1492523
SKP1,6500,-0.5436244
SKP2,6502,0.4170103
SLA,6503,0.9833369
SLAMF1,6504,-0.0774103
SLAMF7,57823,-0.1370935
SLAMF8,56833,1.0475669
SLBP,7884,-0.0611659
SLC10A1,6554,0.2972183
SLC10A2,6555,-0.0437622
SLC10A3,8273,0.4994112
SLC11A1,6556,-0.6824164
SLC11A2,4891,0.677495
SLC12A1,6557,-0.2626725
SLC12A2,6558,-0.4329711
SLC12A3,6559,0.2562421
SLC12A4,6560,0.5900782
SLC12A5,57468,1.0620965
SLC12A6,9990,-0.116431
SLC12A7,10723,0.1473574
SLC12A8,84561,0.0398138
SLC12A9,56996,0.412968
SLC13A1,6561,-1.3255507
SLC13A2,9058,0.429537
SLC13A3,64849,-0.0231447
SLC13A4,26266,0.1163568
SLC14A1,6563,-1.0590744
SLC14A2,8170,0.6847009
SLC15A1,6564,1.1131368
SLC15A2,6565,0.195127
SLC15A3,51296,0.4415203
SLC16A1,6566,0.5524251
SLC16A10,117247,0.1191471
SLC16A2,6567,-0.257105
SLC16A3,9123,0.2829992
SLC16A4,9122,-0.0629341
SLC16A5,9121,0.8039307
SLC16A6,9120,-0.0468816
SLC16A7,9194,0.3827517
SLC16A8,23539,0.241297
SLC17A1,6568,0.1160571
SLC17A2,10246,0.1111571
SLC17A3,10786,-0.2570433
SLC17A4,10050,0.1537501
SLC17A5,26503,-0.1405179
SLC17A6,57084,0.4339715
SLC17A7,57030,-0.1180118
SLC17A9,63910,-0.0006163
SLC18A2,6571,0.4213031
SLC18A3,6572,-0.1762888
SLC19A1,6573,0.5961581
SLC19A2,10560,-0.1106496
SLC19A3,80704,-0.728126
SLC1A1,6505,-0.8458996
SLC1A2,6506,0.136425
SLC1A3,6507,0.2153597
SLC1A4,6509,0.3454445
SLC1A5,6510,0.3550143
SLC1A6,6511,0.2497788
SLC1A7,6512,-0.1852619
SLC20A1,6574,-0.0571524
SLC20A2,6575,0.1290821
SLC22A1,6580,-0.0070958
SLC22A11,55867,0.6667607
SLC22A13,9390,0.0012825
SLC22A14,9389,0.052468
SLC22A17,51310,0.852818
SLC22A18,5002,0.1701604
SLC22A18AS,5003,-0.5703961
SLC22A2,6582,-0.8480019
SLC22A3,6581,-0.3260699
SLC22A4,6583,-0.2476662
SLC22A5,6584,0.1162968
SLC22A6,9356,0.2424928
SLC22A7,10864,0.4222586
SLC22A8,9376,0.0574726
SLC23A2,9962,0.7193944
SLC24A1,9187,0.9526742
SLC24A2,25769,0.1578929
SLC24A3,57419,-0.505352
SLC25A1,6576,0.1333987
SLC25A10,1468,0.2891305
SLC25A11,8402,0.3406307
SLC25A12,8604,0.2854413
SLC25A13,10165,0.1116395
SLC25A14,9016,-0.6274514
SLC25A15,10166,0.1069921
SLC25A16,8034,0.1217417
SLC25A17,10478,0.1786333
SLC25A20,788,0.0821271
SLC25A21,89874,0.2532064
SLC25A22,79751,0.2752486
SLC25A23,79085,0.4717443
SLC25A24,29957,0.1400245
SLC25A28,81894,0.4314186
SLC25A3,5250,-0.3463052
SLC25A30,253512,0.4672447
SLC25A31,83447,-0.2846608
SLC25A32,81034,0.0117119
SLC25A36,55186,-0.250289
SLC25A37,51312,-0.0796991
SLC25A38,54977,0.3882522
SLC25A4,291,-0.1513164
SLC25A40,55972,0.2975208
SLC25A42,284439,0.0733039
SLC25A44,9673,-0.0873364
SLC25A46,91137,-0.4537424
SLC25A5,292,-0.1530232
SLC25A6,293,0.3291906
SLC26A1,10861,0.1687153
SLC26A10,65012,0.2648155
SLC26A2,1836,-0.1174515
SLC26A3,1811,0.3693115
SLC26A4,5172,-0.0742381
SLC26A6,65010,0.7238669
SLC27A2,11001,1.2920717
SLC27A3,11000,0.1915997
SLC27A5,10998,0.5183572
SLC27A6,28965,-0.3295698
SLC28A1,9154,0.0830991
SLC28A2,9153,0.5108499
SLC28A3,64078,-0.4354928
SLC29A1,2030,0.274078
SLC29A2,3177,0.5636431
SLC29A3,55315,0.3386784
SLC2A1,6513,-0.3125561
SLC2A10,81031,0.1827038
SLC2A11,66035,0.3471009
SLC2A2,6514,0.5464454
SLC2A3,6515,-0.6830667
SLC2A4,6517,0.1014381
SLC2A4RG,56731,-0.0367067
SLC2A5,6518,-0.2545693
SLC2A6,11182,0.1403031
SLC2A8,29988,0.7965461
SLC2A9,56606,-0.0105431
SLC30A1,7779,-0.5606692
SLC30A10,55532,0.0692873
SLC30A3,7781,0.2783814
SLC30A4,7782,-0.2789201
SLC30A5,64924,0.3774995
SLC30A6,55676,0.6692326
SLC30A9,10463,-0.3884766
SLC31A1,1317,0.3919517
SLC31A2,1318,-0.0786122
SLC33A1,9197,-0.3827244
SLC34A1,6569,0.2919939
SLC34A2,10568,0.2824987
SLC35A1,10559,0.0458133
SLC35A2,7355,-0.1327851
SLC35A3,23443,-0.5289702
SLC35A5,55032,-0.239963
SLC35B1,10237,-0.0984557
SLC35C1,55343,-0.2084138
SLC35C2,51006,0.2803139
SLC35D1,23169,0.2684231
SLC35D2,11046,0.1847984
SLC35E1,79939,0.3023152
SLC35E2,9906,0.9718746
SLC35E2B,728661,0.1072941
SLC35E3,55508,0.0542275
SLC35F2,54733,0.1700029
SLC35F5,80255,0.0292476
SLC35F6,54978,0.3593429
SLC35G2,80723,0.2103819
SLC36A1,206358,0.2906173
SLC37A1,54020,0.5347078
SLC37A4,2542,0.4536446
SLC38A1,81539,-0.0627165
SLC38A10,124565,0.3562602
SLC38A2,54407,-0.556372
SLC38A3,10991,-0.1773611
SLC38A4,55089,1.0273055
SLC38A6,145389,0.0285657
SLC38A7,55238,0.1929712
SLC39A1,27173,0.0322371
SLC39A14,23516,0.0135663
SLC39A2,29986,-0.115269
SLC39A4,55630,0.6001437
SLC39A6,25800,0.1731041
SLC39A8,64116,0.4191783
SLC39A9,55334,-0.5156354
SLC3A1,6519,0.3232919
SLC3A2,6520,0.2283852
SLC41A3,54946,0.3611911
SLC43A1,8501,0.4558437
SLC43A3,29015,0.282583
SLC44A1,23446,0.4791502
SLC44A4,80736,0.5616452
SLC45A2,51151,-0.2379671
SLC46A3,283537,-0.0171887
SLC47A1,55244,-0.1837773
SLC48A1,55652,0.1022938
SLC4A1,6521,0.1510487
SLC4A10,57282,0.0405166
SLC4A1AP,22950,-0.1055276
SLC4A2,6522,0.7856506
SLC4A3,6508,0.3574752
SLC4A4,8671,-0.4504916
SLC4A5,57835,0.3553589
SLC4A7,9497,-0.5311805
SLC4A8,9498,0.4735745
SLC50A1,55974,0.364638
SLC52A1,55065,0.0645633
SLC52A2,79581,0.6675346
SLC5A1,6523,0.1026579
SLC5A12,159963,0.4735283
SLC5A2,6524,-0.5677823
SLC5A3,6526,-0.1537301
SLC5A4,6527,0.2013272
SLC5A5,6528,0.0025612
SLC5A6,8884,0.3919948
SLC5A7,60482,0.5831638
SLC6A1,6529,-0.3484207
SLC6A11,6538,-0.015559
SLC6A12,6539,-0.1025379
SLC6A13,6540,0.0113621
SLC6A14,11254,-0.2919405
SLC6A15,55117,0.1204459
SLC6A16,28968,-0.225004
SLC6A2,6530,-0.9568297
SLC6A20,54716,-0.4922187
SLC6A3,6531,0.0065137
SLC6A4,6532,-0.0534064
SLC6A5,9152,-0.1186534
SLC6A6,6533,-0.1815886
SLC6A7,6534,0.1705254
SLC6A8,6535,0.4657146
SLC6A9,6536,0.221331
SLC7A1,6541,0.8152758
SLC7A10,56301,-0.2449887
SLC7A11,23657,-0.1001754
SLC7A2,6542,0.7091988
SLC7A4,6545,0.0843737
SLC7A5,8140,-0.0172219
SLC7A6,9057,0.9449438
SLC7A7,9056,0.1890142
SLC7A8,23428,0.4413549
SLC7A9,11136,0.0905994
SLC8A1,6546,-0.4800409
SLC8A2,6543,0.601468
SLC8B1,80024,0.1723433
SLC9A1,6548,0.1123528
SLC9A2,6549,0.4937542
SLC9A3,6550,0.2978241
SLC9A3R1,9368,0.2850056
SLC9A3R2,9351,-0.0852069
SLC9A5,6553,0.800483
SLC9A6,10479,-0.445306
SLC9A7,84679,-0.34606
SLC9A8,23315,0.152725
SLCO1A2,6579,0.4970877
SLCO1B1,10599,-0.0639902
SLCO1B3,28234,-0.7668375
SLCO1C1,53919,0.0721417
SLCO2A1,6578,0.0754936
SLCO2B1,11309,0.6310179
SLCO3A1,28232,0.0612738
SLCO4A1,28231,0.0291144
SLCO4C1,353189,-0.3891597
SLCO5A1,81796,0.2393244
SLFN12,55106,-0.0372394
SLIRP,81892,-0.1519946
SLIT1,6585,0.2046698
SLIT2,9353,0.0683571
SLIT3,6586,-0.6356767
SLITRK3,22865,0.3680783
SLITRK5,26050,0.2840166
SLK,9748,-0.3320392
SLMO1,10650,-0.0434511
SLMO2,51012,0.1480113
SLN,6588,-0.0031294
SLPI,6590,-0.3236327
SLTM,79811,0.0429476
SLURP1,57152,0.2688591
SMA4,11039,0.245401
SMAD1,4086,-0.0948679
SMAD2,4087,-0.5949538
SMAD3,4088,-0.2937769
SMAD4,4089,-0.3142154
SMAD5,4090,-0.3346798
SMAD5-AS1,9597,-0.0118733
SMAD6,4091,0.683721
SMAD7,4092,-0.0166156
SMAD9,4093,0.4095292
SMAGP,57228,-0.0329181
SMAP1,60682,-0.321487
SMARCA1,6594,0.4189816
SMARCA2,6595,-0.8264992
SMARCA4,6597,0.7816422
SMARCA5,8467,0.3288148
SMARCAL1,50485,0.0922287
SMARCB1,6598,0.0856234
SMARCC1,6599,-0.3032845
SMARCC2,6601,0.2676519
SMARCD1,6602,0.3209582
SMARCD2,6603,0.3094411
SMARCD3,6604,0.5500559
SMARCE1,6605,-0.4238395
SMC1A,8243,-0.2535485
SMC2,10592,0.4568925
SMC3,9126,-0.4923258
SMC4,10051,0.2269734
SMC5,23137,-0.427139
SMC6,79677,-0.0238793
SMCHD1,23347,-0.1519383
SMCO4,56935,0.0185652
SMCP,4184,0.1164087
SMEK1,55671,-0.3925598
SMEK2,57223,-0.184129
SMG1,23049,0.0675797
SMG5,23381,0.934774
SMG6,23293,0.6603281
SMG7,9887,0.2819191
SMG7-AS1,284649,0.422068
SMG8,55181,0.0582772
SMG9,56006,0.1489922
SMIM14,201895,0.5237577
SMIM2,79024,-0.2649209
SMIM7,79086,-0.1934299
SMIM8,57150,0.0951271
SMNDC1,10285,0.2012442
SMNP,64939,-0.4936281
SMO,6608,0.3498133
SMOX,54498,-0.4100281
SMPD1,6609,0.9614555
SMPD2,6610,0.6027355
SMPD3,55512,0.4792084
SMPDL3A,10924,0.0797015
SMPDL3B,27293,0.4701363
SMPX,23676,-0.5409894
SMR3A,26952,0.2125014
SMR3B,10879,-0.4647508
SMS,6611,0.2365166
SMTN,6525,0.7797653
SMU1,55234,0.2705217
SMUG1,23583,0.1117952
SMURF1,57154,0.5545172
SMURF2,64750,-0.2295369
SMYD2,56950,0.2430642
SMYD3,64754,-0.1451655
SMYD5,10322,0.7216618
SNAI1,6615,0.1053902
SNAI2,6591,0.1641849
SNAP23,8773,-0.3903982
SNAP25,6616,0.3326722
SNAP29,9342,-0.1050082
SNAP91,9892,0.4933724
SNAPC1,6617,-0.0935127
SNAPC2,6618,0.3055839
SNAPC3,6619,0.1495977
SNAPC4,6621,0.5941723
SNAPC5,10302,-0.4887451
SNCA,6622,-0.1080778
SNCAIP,9627,-0.0353414
SNCB,6620,0.1253089
SNCG,6623,0.6149261
SND1,27044,0.0608552
SND1-IT1,27099,-0.0207617
SNED1,25992,0.6218086
SNF8,11267,0.1716546
SNHG17,388796,0.194285
SNHG20,654434,0.4155383
SNHG3,8420,0.2734134
SNIP1,79753,-0.2941652
SNN,8303,-0.5915921
SNORA21,619505,-0.8264436
SNPH,9751,0.4012573
SNRK,54861,-0.5218775
SNRNP200,23020,0.5980592
SNRNP25,79622,0.4056594
SNRNP27,11017,-0.3398504
SNRNP35,11066,0.2436931
SNRNP40,9410,0.5104491
SNRNP70,6625,0.5415671
SNRPA,6626,0.4559106
SNRPA1,6627,-0.4124236
SNRPB,6628,0.5110459
SNRPB2,6629,0.0585856
SNRPC,6631,0.1447116
SNRPD1,6632,-0.1238794
SNRPD2,6633,0.1264078
SNRPD3,6634,0.217759
SNRPE,6635,-0.8669772
SNRPF,6636,0.2518584
SNRPG,6637,-0.073401
SNRPN,6638,-0.6203
SNTA1,6640,0.1035661
SNTB1,6641,1.2331536
SNTB2,6645,0.5563683
SNTG1,54212,-0.5113355
SNTG2,54221,0.4231484
SNUPN,10073,0.1195838
SNURF-SNRPN,145622,0.3754616
SNW1,22938,-0.3439593
SNX1,6642,0.7839205
SNX10,29887,0.149713
SNX11,29916,0.1700044
SNX13,23161,-0.0914524
SNX15,29907,0.1683871
SNX16,64089,0.1689089
SNX17,9784,0.3625523
SNX19,399979,0.2238673
SNX2,6643,-0.4549026
SNX24,28966,0.0789048
SNX27,81609,-0.2576245
SNX29,92017,0.5043293
SNX29P2,440352,0.3286943
SNX3,8724,-0.2915066
SNX4,8723,-0.7157784
SNX5,27131,0.32151
SNX6,58533,-0.0534353
SNX7,51375,-0.1610159
SOAT1,6646,-1.0359271
SOAT2,8435,0.7024854
SOBP,55084,-0.0125668
SOCS1,8651,-0.1404048
SOCS2,8835,-0.2522834
SOCS3,9021,-0.4440867
SOCS5,9655,-0.4224704
SOCS6,9306,0.3335665
SOCS7,30837,0.2422032
SOD1,6647,-0.3273453
SOD2,6648,-0.5636329
SOD3,6649,0.0497517
SOGA1,140710,0.6757365
SOHLH2,54937,0.0592139
SON,6651,-0.1644443
SORBS1,10580,0.470357
SORBS2,8470,0.5155267
SORBS3,10174,0.5355713
SORCS3,22986,-0.1110908
SORD,6652,0.5392765
SORL1,6653,-0.1896248
SORT1,6272,0.3655644
SOS1,6654,-0.7902148
SOS2,6655,-0.3295437
SOSTDC1,25928,-0.7565276
SOWAHC,65124,-0.3014635
SOX1,6656,0.3389136
SOX10,6663,-0.1196054
SOX11,6664,-0.5725136
SOX12,6666,0.3888806
SOX13,9580,-0.5377152
SOX14,8403,0.4242363
SOX15,6665,0.2813668
SOX17,64321,-0.2855229
SOX18,54345,-0.3824993
SOX2,6657,0.2609448
SOX21,11166,-0.0473259
SOX3,6658,0.6564366
SOX30,11063,-0.0065768
SOX4,6659,-0.3720953
SOX5,6660,0.4983786
SOX5P,6661,0.1699485
SOX9,6662,-0.1967701
SP1,6667,-0.4452958
SP100,6672,0.4305557
SP110,3431,-0.1777895
SP140,11262,0.3425115
SP140L,93349,0.2617406
SP2,6668,-1.1443596
SP3,6670,0.2275225
SP3P,160824,-0.2926697
SP4,6671,0.1003451
SPA17,53340,-0.0586358
SPACA1,81833,0.5148304
SPAG1,6674,0.057653
SPAG11A,653423,0.2363324
SPAG11B,10407,-0.4638427
SPAG16,79582,0.2677426
SPAG4,6676,1.1030371
SPAG5,10615,0.2142827
SPAG6,9576,0.2466162
SPAG7,9552,0.1128614
SPAG8,26206,-0.4188136
SPAG9,9043,0.3242614
SPAM1,6677,0.2921074
SPANXB1,728695,-0.3806186
SPANXC,64663,0.0200828
SPARC,6678,-0.33132
SPARCL1,8404,-0.5422759
SPAST,6683,0.1721471
SPATA2,9825,0.4594254
SPATA20,64847,0.1323709
SPATA2L,124044,0.4864729
SPATA31C2,645961,-0.1332283
SPATA5L1,79029,-0.1293585
SPATA6,54558,-0.3260791
SPATA6L,55064,-0.2731109
SPATA7,55812,0.0815264
SPATS2,65244,0.218191
SPATS2L,26010,-0.2557055
SPC25,57405,0.3655206
SPCS1,28972,-0.3060217
SPCS3,60559,0.1919595
SPDEF,25803,0.6413133
SPDL1,54908,0.3325535
SPECC1L,23384,0.2052312
SPECC1L-ADORA2A,101730217,0.4821838
SPEF1,25876,0.0014112
SPEG,10290,-0.0450659
SPEN,23013,-0.2520362
SPG11,80208,-0.2021003
SPG20,23111,0.2144216
SPG21,51324,-0.2518777
SPG7,6687,0.5404159
SPHK1,8877,-0.1210201
SPHK2,56848,0.1867419
SPI1,6688,0.142508
SPIB,6689,0.1134259
SPICE1,152185,-0.1864361
SPIDR,23514,0.1823015
SPIN1,10927,0.16636
SPIN2A,54466,-0.108242
SPINK1,6690,-0.1418206
SPINK2,6691,0.0706854
SPINK4,27290,0.3687735
SPINK5,11005,0.9011401
SPINT1,6692,0.8105379
SPINT2,10653,0.1957937
SPINT3,10816,0.2675459
SPN,6693,0.5451971
SPO11,23626,-0.3406146
SPOCK1,6695,-0.1564446
SPOCK2,9806,0.1355612
SPOCK3,50859,0.1252562
SPON1,10418,-0.4133812
SPON2,10417,0.1377188
SPOP,8405,-0.3975133
SPP1,6696,0.024644
SPP2,6694,0.3281706
SPPL2B,56928,0.2842082
SPR,6697,0.1126711
SPRED2,200734,0.4949474
SPRR1A,6698,0.4185443
SPRR1B,6699,-0.2089274
SPRR2B,6701,0.1625598
SPRR2C,6702,0.3049118
SPRR3,6707,-0.894733
SPRY1,10252,-0.5613815
SPRY2,10253,-0.614778
SPRY4,81848,0.2963485
SPRYD7,57213,-0.4431111
SPSB1,80176,0.2201575
SPSB3,90864,0.3538639
SPTA1,6708,0.4798344
SPTAN1,6709,0.42181
SPTB,6710,0.3169979
SPTBN1,6711,0.7847929
SPTBN2,6712,0.1406554
SPTBN4,57731,0.4809019
SPTBN5,51332,0.1907862
SPTLC1,10558,0.3012622
SPTLC2,9517,0.4312191
SPTLC3,55304,0.3741443
SPTSSA,171546,-0.3695079
SPX,80763,0.4402416
SQLE,6713,-0.173023
SQRDL,58472,0.2903428
SQSTM1,8878,0.7198794
SRBD1,55133,-0.0344227
SRC,6714,0.5617315
SRCAP,10847,0.7187045
SRD5A1,6715,0.3811935
SRD5A2,6716,-0.1456536
SRD5A3,79644,-0.1840464
SREBF1,6720,0.3920996
SREBF2,6721,0.210341
SREK1,140890,-0.0607257
SREK1IP1,285672,-0.0801775
SRF,6722,0.071927
SRGAP2,23380,-0.1007146
SRGAP3,9901,0.1677285
SRGN,5552,-0.7480787
SRI,6717,0.1598993
SRM,6723,0.2143807
SRP14,6727,0.0213037
SRP19,6728,0.1247
SRP54,6729,0.0234973
SRP72,6731,-0.5270575
SRP9,6726,-0.712407
SRPK1,6732,0.1181346
SRPK2,6733,0.3800987
SRPK3,26576,-0.0724064
SRPR,6734,-0.4136651
SRPRB,58477,0.1155721
SRPX,8406,0.1349488
SRPX2,27286,0.7809904
SRR,63826,0.1568584
SRRD,402055,-0.1952347
SRRM1,10250,-0.1155079
SRRM2,23524,0.8815489
SRRT,51593,0.2730309
SRSF1,6426,-0.5856299
SRSF10,10772,-0.3351252
SRSF11,9295,-0.3022483
SRSF2,6427,-0.2811396
SRSF3,6428,0.197742
SRSF4,6429,-0.1272212
SRSF5,6430,0.1633044
SRSF6,6431,0.1032965
SRSF7,6432,0.2439857
SRSF8,10929,0.1713617
SRSF9,8683,-0.0473412
SRY,6736,-0.49041
SS18,6760,0.4119728
SS18L1,26039,-0.1104544
SS18L2,51188,0.1065161
SSB,6741,-0.3917134
SSBP1,6742,-0.7986602
SSBP2,23635,0.1512089
SSBP3,23648,0.3232415
SSFA2,6744,-0.4338477
SSH1,54434,0.1119366
SSH3,54961,1.0068345
SSNA1,8636,0.2693038
SSPN,8082,-0.3521646
SSR1,6745,0.2898455
SSR2,6746,0.067053
SSR3,6747,-0.5006829
SSR4,6748,0.4386994
SSRP1,6749,0.3069693
SSSCA1,10534,0.7735231
SST,6750,-0.1612681
SSTR1,6751,-0.3030085
SSTR2,6752,0.1641926
SSTR3,6753,0.1403105
SSTR4,6754,0.007623
SSTR5,6755,0.6644915
SSUH2,51066,0.3055402
SSX1,6756,0.2648909
SSX2IP,117178,0.1772815
SSX3,10214,0.3166757
SSX5,6758,-0.5549053
SSX7,280658,0.4374019
ST13,6767,-0.3163495
ST14,6768,0.252579
ST18,9705,-0.330099
ST20,400410,0.6254765
ST3GAL1,6482,0.5803903
ST3GAL2,6483,0.7246294
ST3GAL4,6484,0.4806174
ST3GAL5,8869,0.2932385
ST3GAL6,10402,-0.6884448
ST5,6764,0.0373153
ST6GAL1,6480,1.0866178
ST6GALNAC2,10610,0.1161784
ST6GALNAC4,27090,-0.1469697
ST6GALNAC5,81849,-0.2732571
ST7,7982,0.3210492
ST7L,54879,0.7828105
ST8SIA1,6489,0.0424556
ST8SIA2,8128,-0.2295575
ST8SIA3,51046,1.2613979
ST8SIA4,7903,-0.2650778
ST8SIA5,29906,0.5937141
STAB1,23166,0.3505349
STAB2,55576,0.4243095
STAC,6769,-0.133679
STAG1,10274,-0.3649534
STAG2,10735,0.358918
STAG3,10734,0.1328721
STAG3L1,54441,0.253534
STAG3L4,64940,-0.0027745
STAM,8027,-0.0761566
STAM2,10254,0.2842449
STAMBP,10617,0.1209152
STAMBPL1,57559,0.0061603
STAP1,26228,-0.39038
STAP2,55620,0.0830291
STAR,6770,0.2541539
STARD13,90627,0.0315664
STARD3,10948,0.0814672
STARD5,80765,0.3123085
STARD7,56910,0.0563974
STARD8,9754,0.1036643
STAT1,6772,0.576903
STAT2,6773,0.0710692
STAT3,6774,0.2663119
STAT4,6775,-0.0811052
STAT5A,6776,0.3345891
STAT5B,6777,0.5048275
STAT6,6778,0.3037354
STATH,6779,0.3741892
STAU1,6780,-0.2853571
STAU2,27067,0.0395238
STC1,6781,0.2541903
STC2,8614,0.5263938
STEAP1,26872,-0.4387443
STEAP1B,256227,-0.1093832
STEAP3,55240,0.2663375
STEAP4,79689,0.6282592
STIL,6491,0.3126676
STIM1,6786,-0.0518519
STIP1,10963,0.3973776
STK10,6793,0.9454818
STK11,6794,0.48045
STK16,8576,-0.1872075
STK17A,9263,-0.3194145
STK17B,9262,-1.5059506
STK19,8859,0.0898374
STK24,8428,-0.2044767
STK25,10494,0.407638
STK26,51765,-0.2223352
STK3,6788,0.258915
STK32B,55351,0.936602
STK38,11329,0.7161165
STK38L,23012,-0.2026375
STK39,27347,-0.188642
STK4,6789,-0.6811895
STMN1,3925,0.2420857
STMN2,11075,-0.6107936
STMN3,50861,0.8291675
STMN4,81551,0.0769655
STOM,2040,-0.3906466
STOML1,9399,0.8984969
STOML2,30968,0.3285751
STON1,11037,-0.1714232
STRA13,201254,0.2947978
STRA6,64220,0.0315819
STRADA,92335,0.1944405
STRAP,11171,-0.3489664
STRN,6801,-0.135722
STRN3,29966,-0.4814118
STRN4,29888,0.1914306
STS,412,0.3846411
STT3A,3703,0.2754959
STUB1,10273,0.2952508
STX10,8677,0.0403848
STX11,8676,0.0421278
STX12,23673,-0.0877744
STX16,8675,0.5130127
STX17,55014,-0.2176177
STX18,53407,0.1697571
STX1A,6804,0.402644
STX2,2054,0.1915142
STX3,6809,-0.0351337
STX4,6810,0.0641489
STX6,10228,0.3368502
STX7,8417,-0.1805255
STX8,9482,-0.1813726
STXBP1,6812,-0.0170914
STXBP2,6813,0.2633283
STXBP3,6814,-0.1455949
STXBP5L,9515,0.1290292
STXBP6,29091,-0.3708931
STYK1,55359,0.4891235
STYXL1,51657,0.3409425
SUB1,10923,-0.2916466
SUCLA2,8803,-0.0900403
SUCLG1,8802,0.0283239
SUCLG2,8801,-0.3058432
SUCO,51430,0.0509186
SUGCT,79783,0.0271089
SUGP1,57794,-0.1425367
SUGP2,10147,0.3747836
SULF1,23213,-0.2377747
SULT1A1,6817,0.2623307
SULT1A2,6799,0.0928083
SULT1B1,27284,0.3596393
SULT1C2,6819,0.7697805
SULT1E1,6783,-0.1232126
SULT2A1,6822,0.605358
SULT2B1,6820,0.1311881
SULT4A1,25830,0.097045
SUMO1,7341,-0.4040493
SUMO2,6613,-0.2030804
SUMO3,6612,-0.2997694
SUMO4,387082,-0.1272819
SUN1,23353,-0.4981658
SUN2,25777,-0.0561699
SUOX,6821,0.1403104
SUPT16H,11198,0.3502059
SUPT20H,55578,0.2626801
SUPT3H,8464,0.1467956
SUPT4H1,6827,-0.1117744
SUPT5H,6829,0.1389206
SUPT6H,6830,0.6838347
SUPT7L,9913,0.1668056
SUPV3L1,6832,0.0737577
SURF1,6834,1.0254128
SURF2,6835,-0.3407787
SUSD4,55061,-0.3021404
SUSD5,26032,-0.2421789
SUV39H1,6839,0.1975696
SUV39H2,79723,-0.4979045
SUV420H1,51111,-0.1017152
SUZ12,23512,0.2078635
SUZ12P1,440423,-0.194931
SV2A,9900,0.0248844
SV2B,9899,0.2022975
SV2C,22987,-0.1963554
SVEP1,79987,-0.9284483
SVIL,6840,-0.1147229
SWAP70,23075,-0.4987608
SYBU,55638,-0.3659635
SYCE1L,100130958,0.263052
SYCP1,6847,0.4812893
SYCP2,10388,0.0203451
SYDE1,85360,-0.6160815
SYF2,25949,0.0844349
SYK,6850,-0.2830158
SYMPK,8189,0.3008676
SYN1,6853,0.9707028
SYN2,6854,0.2289298
SYN3,8224,0.4141541
SYNC,81493,0.0248834
SYNCRIP,10492,-0.3581054
SYNDIG1,79953,-0.2183059
SYNE1,23345,0.6422926
SYNE2,23224,-0.0692629
SYNGR1,9145,0.4865393
SYNGR2,9144,0.2563798
SYNGR3,9143,0.1791903
SYNGR4,23546,-0.3032522
SYNJ1,8867,0.1795831
SYNJ2,8871,-0.2413075
SYNJ2BP,55333,0.1763853
SYNM,23336,-0.6031453
SYNPO,11346,-0.5423547
SYNPO2L,79933,1.4171909
SYNRG,11276,-0.2419452
SYP,6855,0.1327859
SYPL1,6856,-0.2526432
SYT1,6857,0.4823754
SYT11,23208,0.2711182
SYT12,91683,0.2330953
SYT13,57586,0.2217259
SYT17,51760,0.2644773
SYT2,127833,0.1154694
SYT5,6861,-0.5792411
SYTL2,54843,0.4443934
SZRD1,26099,0.527209
SZT2,23334,0.3495257
T,6862,-0.3258707
TAAR2,9287,-0.0373248
TAAR3,9288,0.1770074
TAAR5,9038,-0.1322861
TAB1,10454,0.6204087
TAB2,23118,0.2953269
TAC1,6863,0.1157575
TAC3,6866,-0.0515298
TACC1,6867,0.2894886
TACC2,10579,0.0500915
TACC3,10460,0.7565122
TACO1,51204,0.3433614
TACR1,6869,0.3212258
TACR2,6865,-0.3093834
TACR3,6870,0.3470757
TACSTD2,4070,-1.5821372
TADA2A,6871,0.3288952
TADA3,10474,0.9965499
TAF1,6872,0.3966835
TAF10,6881,-0.1763428
TAF11,6882,0.302746
TAF12,6883,0.5306258
TAF13,6884,-1.5837767
TAF15,8148,0.1638931
TAF1A,9015,0.0395124
TAF1B,9014,0.5685322
TAF1C,9013,-0.4086565
TAF1D,79101,0.6124755
TAF2,6873,0.2433255
TAF4,6874,0.3447258
TAF4B,6875,0.1287113
TAF5,6877,0.3205325
TAF5L,27097,-0.0799905
TAF6,6878,0.1275097
TAF6L,10629,0.6054261
TAF7,6879,-0.0290552
TAF7L,54457,0.6245655
TAF9,102157402,-0.7347924
TAF9B,51616,-0.6071541
TAGLN,6876,0.6247237
TAGLN2,8407,-0.4278556
TAGLN3,29114,0.0869443
TAL1,6886,0.4890434
TALDO1,6888,0.3767327
TANC2,26115,0.5893529
TANK,10010,0.3032779
TAOK1,57551,0.0426085
TAOK2,9344,0.6348651
TAOK3,51347,0.1005845
TAP1,6890,0.266465
TAP2,6891,0.3183208
TAPBP,6892,0.3238273
TAPBPL,55080,0.1637177
TAPT1,202018,-0.798006
TARBP1,6894,0.2137495
